url,post_id,title,content,date_posted,user_name,user_url,user_id,followers,likes,categories,source,attached_files,image_video_url,video_length,hashtags,comments_num,comments,discovery_input,post_type
"https://www.pinterest.com/pin/390687336461884402","390687336461884402","Autry Clc Low-top Sneakers","CLC Low-Top Sneakers from Autry","""2024-09-12T06:17:37.000Z""","ita███t","https://www.pinterest.com/italist","390687473832846237",72482,0,"null","","[""https://i.pinimg.com/originals/e2/36/fd/e236fd63725e3eb8276ec1271560f080.jpg""]","https://i.pinimg.com/originals/e2/36/fd/e236fd63725e3eb8276ec1271560f080.jpg",0,"null",0,"null","{""keyword"":""Sneakers""}","image"
"https://www.pinterest.com/pin/1119285313634883589","1119285313634883589","Folding Sawhorses, Si..!","▷▷shoe lace patterns sneakers, shoe lace patterns nike...","""2024-09-11T23:16:34.000Z""","don███tho███75e███","https://www.pinterest.com/donaldthomas75e","1119285451048580156",0,0,"null","","[""https://i.pinimg.com/originals/5c/06/16/5c06162f93c3c326162162850b327e4d.jpg""]","https://i.pinimg.com/originals/5c/06/16/5c06162f93c3c326162162850b327e4d.jpg",0,"null",0,"null","{""keyword"":""Sneakers""}","image"
"https://www.pinterest.com/pin/647814727682686923","647814727682686923","SNEAKERS - NERO / 45","M990BK6 SNEAKERS NERO","""2024-09-12T17:00:07.000Z""","gal███iag███fi","https://www.pinterest.com/galleriagraffi","647814865058031400",337,0,"null","","[""https://i.pinimg.com/originals/83/82/ae/8382aec68b6fe24f62725b00fb3d19d8.jpg""]","https://i.pinimg.com/originals/83/82/ae/8382aec68b6fe24f62725b00fb3d19d8.jpg",0,"null",0,"null","{""keyword"":""Sneakers""}","image"
"https://www.pinterest.com/pin/953426183617360156","953426183617360156","City Sport Sneakers White Black - 45","City Sport Sneakers White Black","""2024-09-12T00:11:36.000Z""","JET███ico███","https://www.pinterest.com/JETMexico","953426321021753083",60,0,"null","","[""https://i.pinimg.com/originals/43/11/6e/43116e06fc624bf8e34975518353c589.jpg""]","https://i.pinimg.com/originals/43/11/6e/43116e06fc624bf8e34975518353c589.jpg",0,"null",0,"null","{""keyword"":""Sneakers""}","image"
"https://www.pinterest.com/pin/981221837557787588","981221837557787588","21 Best White Sneaker Outfits For The Perfect Casual Look","Want to wear a casual outfit with white sneakers? This post shows you 21 amazing white sneaker outfits that make you look put together.","""2024-09-12T01:25:55.000Z""","the███der███gir██████","https://www.pinterest.com/thewanderinggirl__","969611132182579907",2454,0,"null","","[""https://i.pinimg.com/originals/4a/96/05/4a96055a646bc18a63f432640ca6fb6e.jpg""]","https://i.pinimg.com/originals/4a/96/05/4a96055a646bc18a63f432640ca6fb6e.jpg",0,"null",0,"null","{""keyword"":""Sneakers""}","image"
"https://www.pinterest.com/pin/216735800825872862","216735800825872862","New Balance 530 sneakers in grey | ASOS","New Balance 530 sneakers in grey Product Details Shoes by New Balance Sneaking into your wardrobe Low-profile design Lace-up fastening Padded tongue and cuff Signature New Balance branding ABZORB midsole provides lightweight cushioning and is designed to absorb impact Durable rubber outsole Textured grip tread Product Code: 127343916 Brand Founded over 100 years ago, New Balance (aka the dad-sneaker OG) has been flexing its footwear credentials for as long as we can remember. Shop the New Balance at ASOS edit for running sneakers with ultra-supportive soles, or earn extra style props with slick lifestyle shoes. Give your wardrobe a certified NB edge with its range of clothing and accessories, too – think T-shirts, hoodies, bags and hats, along with training tops and tights. Five-star aesthetic, we’re coming for you. Look After Me Wipe clean with a damp cloth or sponge. About Me Mesh upper Sole: 100% Rubber, Upper: 100% Textile.","""2024-09-12T14:35:00.000Z""","asos","https://www.pinterest.com/asos","161637211534526281",1677743,0,"null","","[""https://i.pinimg.com/originals/c5/95/fe/c595fe0787291e13939b6ab97bbecb90.jpg""]","https://i.pinimg.com/originals/c5/95/fe/c595fe0787291e13939b6ab97bbecb90.jpg",0,"null",0,"null","{""keyword"":""Sneakers""}","image"
"https://www.pinterest.com/pin/875739090036116453","875739090036116453","Everyday Outfits For Women","","""2024-08-18T22:11:28.000Z""","mac███wif███","https://www.pinterest.com/macthewife15","224476500085198387",73,5,"[""Women's Fashion""]","","[""https://i.pinimg.com/originals/48/c9/88/48c988881caa34b69e3a9870e643f415.jpg""]","https://i.pinimg.com/originals/48/c9/88/48c988881caa34b69e3a9870e643f415.jpg",0,"[""Everyday Outfits For Women"",""Easy Everyday Outfits"",""Mode Over 50"",""Casual Trendy Outfits"",""Stylish Outfits For Women Over 50"",""Casual Chic Outfits"",""Clothes For Women Over 50"",""Over 60 Fashion"",""Older Women Fashion""]",2,"[""seule la veste m’intéresse"",""Love this look but I am not tall enough!""]","{""keyword"":""Sneakers""}","image"
"https://www.pinterest.com/pin/937452478678767814","937452478678767814","Inside Model And Sneakerhead EmRata’...","▷▷Emily Ratajkowksi has a serious weakness for sneakers....","""2024-09-11T23:29:26.000Z""","kei███352███","https://www.pinterest.com/keisha3525","937452616093496529",0,0,"null","","[""https://i.pinimg.com/originals/9e/07/00/9e07006a22beb2bc13c1287e3d4fef2f.jpg""]","https://i.pinimg.com/originals/9e/07/00/9e07006a22beb2bc13c1287e3d4fef2f.jpg",0,"null",0,"null","{""keyword"":""Sneakers""}","image"
"https://www.pinterest.com/pin/1048635094481921669","1048635094481921669","Liu-jo Sneakers Uomo Colore Navy/bianco","Sneakers Uomo - Liu-jo - 7b4027px474","""2024-09-11T22:36:34.000Z""","gip███t","https://www.pinterest.com/gipysit","1048635231894200208",7,0,"null","","[""https://i.pinimg.com/originals/97/dd/10/97dd104aabc3fb57373eade2225c4c4c.webp""]","https://i.pinimg.com/originals/97/dd/10/97dd104aabc3fb57373eade2225c4c4c.webp",0,"null",0,"null","{""keyword"":""Sneakers""}","image"
"https://www.pinterest.com/pin/178384835285262870","178384835285262870","Rieker Damen Sneakers, grau","Sneakers","""2024-09-12T15:04:47.000Z""","mom███ash███","https://www.pinterest.com/momoxfashion","178384972648866901",3819,0,"null","","[""https://i.pinimg.com/originals/dc/d8/3e/dcd83ec44379fe48ac20ce17f48416c7.jpg""]","https://i.pinimg.com/originals/dc/d8/3e/dcd83ec44379fe48ac20ce17f48416c7.jpg",0,"null",0,"null","{""keyword"":""Sneakers""}","image"
